image_path,filename,class,class_folder,file_size_mb,split
covid_classifier\data\raw\Normal\Normal-2443.png,Normal-2443.png,NORMAL,Normal,0.033812522888183594,train
covid_classifier\data\raw\COVID\COVID-549.png,COVID-549.png,COVID-19,COVID,0.031960487365722656,train
covid_classifier\data\raw\Normal\Normal-10135.png,Normal-10135.png,NORMAL,Normal,0.038726806640625,train
covid_classifier\data\raw\Normal\Normal-2287.png,Normal-2287.png,NORMAL,Normal,0.03299713134765625,train
covid_classifier\data\raw\Normal\Normal-8110.png,Normal-8110.png,NORMAL,Normal,0.034934043884277344,train
covid_classifier\data\raw\Normal\Normal-8339.png,Normal-8339.png,NORMAL,Normal,0.03711128234863281,train
covid_classifier\data\raw\Normal\Normal-4571.png,Normal-4571.png,NORMAL,Normal,0.03297901153564453,train
covid_classifier\data\raw\COVID\COVID-2389.png,COVID-2389.png,COVID-19,COVID,0.03307056427001953,train
covid_classifier\data\raw\Normal\Normal-8741.png,Normal-8741.png,NORMAL,Normal,0.03674030303955078,train
covid_classifier\data\raw\Normal\Normal-1186.png,Normal-1186.png,NORMAL,Normal,0.040116310119628906,train
covid_classifier\data\raw\Normal\Normal-145.png,Normal-145.png,NORMAL,Normal,0.03968524932861328,train
covid_classifier\data\raw\Normal\Normal-7045.png,Normal-7045.png,NORMAL,Normal,0.03018951416015625,train
covid_classifier\data\raw\Normal\Normal-532.png,Normal-532.png,NORMAL,Normal,0.037932395935058594,train
covid_classifier\data\raw\COVID\COVID-971.png,COVID-971.png,COVID-19,COVID,0.026880264282226562,train
covid_classifier\data\raw\Normal\Normal-2977.png,Normal-2977.png,NORMAL,Normal,0.037926673889160156,train
covid_classifier\data\raw\Normal\Normal-4387.png,Normal-4387.png,NORMAL,Normal,0.037509918212890625,train
covid_classifier\data\raw\COVID\COVID-2797.png,COVID-2797.png,COVID-19,COVID,0.036853790283203125,train
covid_classifier\data\raw\Normal\Normal-6253.png,Normal-6253.png,NORMAL,Normal,0.03623485565185547,train
covid_classifier\data\raw\COVID\COVID-2112.png,COVID-2112.png,COVID-19,COVID,0.031744956970214844,train
covid_classifier\data\raw\Normal\Normal-1382.png,Normal-1382.png,NORMAL,Normal,0.03990745544433594,train
covid_classifier\data\raw\Normal\Normal-1180.png,Normal-1180.png,NORMAL,Normal,0.03866863250732422,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-26.png,Viral Pneumonia-26.png,PNEUMONIA,Viral Pneumonia,0.03498554229736328,train
covid_classifier\data\raw\COVID\COVID-2811.png,COVID-2811.png,COVID-19,COVID,0.03796863555908203,train
covid_classifier\data\raw\Normal\Normal-2139.png,Normal-2139.png,NORMAL,Normal,0.03671550750732422,train
covid_classifier\data\raw\Normal\Normal-6895.png,Normal-6895.png,NORMAL,Normal,0.030913352966308594,train
covid_classifier\data\raw\Normal\Normal-8596.png,Normal-8596.png,NORMAL,Normal,0.03778362274169922,train
covid_classifier\data\raw\Normal\Normal-127.png,Normal-127.png,NORMAL,Normal,0.037540435791015625,train
covid_classifier\data\raw\Normal\Normal-5538.png,Normal-5538.png,NORMAL,Normal,0.034651756286621094,train
covid_classifier\data\raw\Normal\Normal-9731.png,Normal-9731.png,NORMAL,Normal,0.03719520568847656,train
covid_classifier\data\raw\Normal\Normal-7624.png,Normal-7624.png,NORMAL,Normal,0.033577919006347656,train
covid_classifier\data\raw\Normal\Normal-2535.png,Normal-2535.png,NORMAL,Normal,0.03161048889160156,train
covid_classifier\data\raw\Normal\Normal-4657.png,Normal-4657.png,NORMAL,Normal,0.033168792724609375,train
covid_classifier\data\raw\Normal\Normal-6933.png,Normal-6933.png,NORMAL,Normal,0.03095531463623047,train
covid_classifier\data\raw\COVID\COVID-2225.png,COVID-2225.png,COVID-19,COVID,0.03845787048339844,train
covid_classifier\data\raw\COVID\COVID-2609.png,COVID-2609.png,COVID-19,COVID,0.03777313232421875,train
covid_classifier\data\raw\COVID\COVID-1749.png,COVID-1749.png,COVID-19,COVID,0.03667163848876953,train
covid_classifier\data\raw\COVID\COVID-2687.png,COVID-2687.png,COVID-19,COVID,0.028598785400390625,train
covid_classifier\data\raw\COVID\COVID-501.png,COVID-501.png,COVID-19,COVID,0.030141830444335938,train
covid_classifier\data\raw\COVID\COVID-986.png,COVID-986.png,COVID-19,COVID,0.027807235717773438,train
covid_classifier\data\raw\Normal\Normal-6048.png,Normal-6048.png,NORMAL,Normal,0.03262615203857422,train
covid_classifier\data\raw\Normal\Normal-5902.png,Normal-5902.png,NORMAL,Normal,0.0353240966796875,train
covid_classifier\data\raw\Normal\Normal-3227.png,Normal-3227.png,NORMAL,Normal,0.034943580627441406,train
covid_classifier\data\raw\Normal\Normal-5027.png,Normal-5027.png,NORMAL,Normal,0.03512859344482422,train
covid_classifier\data\raw\Normal\Normal-2590.png,Normal-2590.png,NORMAL,Normal,0.03462791442871094,train
covid_classifier\data\raw\Normal\Normal-2910.png,Normal-2910.png,NORMAL,Normal,0.03529834747314453,train
covid_classifier\data\raw\Normal\Normal-4165.png,Normal-4165.png,NORMAL,Normal,0.03576087951660156,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1064.png,Viral Pneumonia-1064.png,PNEUMONIA,Viral Pneumonia,0.03415679931640625,train
covid_classifier\data\raw\COVID\COVID-2774.png,COVID-2774.png,COVID-19,COVID,0.038887977600097656,train
covid_classifier\data\raw\Normal\Normal-1911.png,Normal-1911.png,NORMAL,Normal,0.03045940399169922,train
covid_classifier\data\raw\Normal\Normal-8122.png,Normal-8122.png,NORMAL,Normal,0.032840728759765625,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-87.png,Viral Pneumonia-87.png,PNEUMONIA,Viral Pneumonia,0.03632831573486328,train
covid_classifier\data\raw\Normal\Normal-638.png,Normal-638.png,NORMAL,Normal,0.03972053527832031,train
covid_classifier\data\raw\Normal\Normal-777.png,Normal-777.png,NORMAL,Normal,0.036108970642089844,train
covid_classifier\data\raw\Normal\Normal-9457.png,Normal-9457.png,NORMAL,Normal,0.030327796936035156,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-119.png,Viral Pneumonia-119.png,PNEUMONIA,Viral Pneumonia,0.03344440460205078,train
covid_classifier\data\raw\Normal\Normal-9890.png,Normal-9890.png,NORMAL,Normal,0.03589916229248047,train
covid_classifier\data\raw\Normal\Normal-9892.png,Normal-9892.png,NORMAL,Normal,0.03719615936279297,train
covid_classifier\data\raw\Normal\Normal-1367.png,Normal-1367.png,NORMAL,Normal,0.040378570556640625,train
covid_classifier\data\raw\Normal\Normal-7245.png,Normal-7245.png,NORMAL,Normal,0.034603118896484375,train
covid_classifier\data\raw\COVID\COVID-3460.png,COVID-3460.png,COVID-19,COVID,0.034361839294433594,train
covid_classifier\data\raw\COVID\COVID-2138.png,COVID-2138.png,COVID-19,COVID,0.036540985107421875,train
covid_classifier\data\raw\COVID\COVID-395.png,COVID-395.png,COVID-19,COVID,0.03991985321044922,train
covid_classifier\data\raw\Normal\Normal-2887.png,Normal-2887.png,NORMAL,Normal,0.031241416931152344,train
covid_classifier\data\raw\Normal\Normal-4114.png,Normal-4114.png,NORMAL,Normal,0.03338813781738281,train
covid_classifier\data\raw\Normal\Normal-398.png,Normal-398.png,NORMAL,Normal,0.036228179931640625,train
covid_classifier\data\raw\Normal\Normal-10191.png,Normal-10191.png,NORMAL,Normal,0.034750938415527344,train
covid_classifier\data\raw\Normal\Normal-5111.png,Normal-5111.png,NORMAL,Normal,0.03267860412597656,train
covid_classifier\data\raw\Normal\Normal-7248.png,Normal-7248.png,NORMAL,Normal,0.032622337341308594,train
covid_classifier\data\raw\Normal\Normal-2004.png,Normal-2004.png,NORMAL,Normal,0.03487968444824219,train
covid_classifier\data\raw\COVID\COVID-1439.png,COVID-1439.png,COVID-19,COVID,0.030717849731445312,train
covid_classifier\data\raw\Normal\Normal-4700.png,Normal-4700.png,NORMAL,Normal,0.036568641662597656,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-921.png,Viral Pneumonia-921.png,PNEUMONIA,Viral Pneumonia,0.05655097961425781,train
covid_classifier\data\raw\COVID\COVID-63.png,COVID-63.png,COVID-19,COVID,0.04086017608642578,train
covid_classifier\data\raw\Normal\Normal-1201.png,Normal-1201.png,NORMAL,Normal,0.03712749481201172,train
covid_classifier\data\raw\Normal\Normal-2051.png,Normal-2051.png,NORMAL,Normal,0.037872314453125,train
covid_classifier\data\raw\Normal\Normal-5975.png,Normal-5975.png,NORMAL,Normal,0.03754425048828125,train
covid_classifier\data\raw\Normal\Normal-1557.png,Normal-1557.png,NORMAL,Normal,0.03628730773925781,train
covid_classifier\data\raw\COVID\COVID-2525.png,COVID-2525.png,COVID-19,COVID,0.03006267547607422,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-502.png,Viral Pneumonia-502.png,PNEUMONIA,Viral Pneumonia,0.039298057556152344,train
covid_classifier\data\raw\Normal\Normal-6846.png,Normal-6846.png,NORMAL,Normal,0.027977943420410156,train
covid_classifier\data\raw\Normal\Normal-9562.png,Normal-9562.png,NORMAL,Normal,0.03664875030517578,train
covid_classifier\data\raw\COVID\COVID-946.png,COVID-946.png,COVID-19,COVID,0.03267955780029297,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-378.png,Viral Pneumonia-378.png,PNEUMONIA,Viral Pneumonia,0.03559589385986328,train
covid_classifier\data\raw\COVID\COVID-2411.png,COVID-2411.png,COVID-19,COVID,0.03722190856933594,train
covid_classifier\data\raw\Normal\Normal-9531.png,Normal-9531.png,NORMAL,Normal,0.033359527587890625,train
covid_classifier\data\raw\COVID\COVID-167.png,COVID-167.png,COVID-19,COVID,0.033161163330078125,train
covid_classifier\data\raw\Normal\Normal-4008.png,Normal-4008.png,NORMAL,Normal,0.03073406219482422,train
covid_classifier\data\raw\Normal\Normal-8541.png,Normal-8541.png,NORMAL,Normal,0.031459808349609375,train
covid_classifier\data\raw\Normal\Normal-3202.png,Normal-3202.png,NORMAL,Normal,0.03384971618652344,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1300.png,Viral Pneumonia-1300.png,PNEUMONIA,Viral Pneumonia,0.03807258605957031,train
covid_classifier\data\raw\Normal\Normal-78.png,Normal-78.png,NORMAL,Normal,0.041393280029296875,train
covid_classifier\data\raw\Normal\Normal-3446.png,Normal-3446.png,NORMAL,Normal,0.036965370178222656,train
covid_classifier\data\raw\Normal\Normal-2604.png,Normal-2604.png,NORMAL,Normal,0.03701591491699219,train
covid_classifier\data\raw\COVID\COVID-2743.png,COVID-2743.png,COVID-19,COVID,0.0231781005859375,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1345.png,Viral Pneumonia-1345.png,PNEUMONIA,Viral Pneumonia,0.03481101989746094,train
covid_classifier\data\raw\COVID\COVID-70.png,COVID-70.png,COVID-19,COVID,0.03582000732421875,train
covid_classifier\data\raw\COVID\COVID-140.png,COVID-140.png,COVID-19,COVID,0.023842811584472656,train
covid_classifier\data\raw\Normal\Normal-9982.png,Normal-9982.png,NORMAL,Normal,0.03587150573730469,train
covid_classifier\data\raw\Normal\Normal-1753.png,Normal-1753.png,NORMAL,Normal,0.036454200744628906,train
covid_classifier\data\raw\Normal\Normal-4819.png,Normal-4819.png,NORMAL,Normal,0.03510475158691406,train
covid_classifier\data\raw\Normal\Normal-1165.png,Normal-1165.png,NORMAL,Normal,0.039237022399902344,train
covid_classifier\data\raw\Normal\Normal-8568.png,Normal-8568.png,NORMAL,Normal,0.03655242919921875,train
covid_classifier\data\raw\Normal\Normal-1717.png,Normal-1717.png,NORMAL,Normal,0.036591529846191406,train
covid_classifier\data\raw\Normal\Normal-4315.png,Normal-4315.png,NORMAL,Normal,0.03314781188964844,train
covid_classifier\data\raw\Normal\Normal-6717.png,Normal-6717.png,NORMAL,Normal,0.036093711853027344,train
covid_classifier\data\raw\Normal\Normal-5767.png,Normal-5767.png,NORMAL,Normal,0.03764820098876953,train
covid_classifier\data\raw\Normal\Normal-551.png,Normal-551.png,NORMAL,Normal,0.040393829345703125,train
covid_classifier\data\raw\Normal\Normal-3864.png,Normal-3864.png,NORMAL,Normal,0.03801441192626953,train
covid_classifier\data\raw\Normal\Normal-1298.png,Normal-1298.png,NORMAL,Normal,0.04119396209716797,train
covid_classifier\data\raw\COVID\COVID-3170.png,COVID-3170.png,COVID-19,COVID,0.035651206970214844,train
covid_classifier\data\raw\Normal\Normal-2872.png,Normal-2872.png,NORMAL,Normal,0.036553382873535156,train
covid_classifier\data\raw\COVID\COVID-3529.png,COVID-3529.png,COVID-19,COVID,0.03730201721191406,train
covid_classifier\data\raw\Normal\Normal-10067.png,Normal-10067.png,NORMAL,Normal,0.036090850830078125,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-245.png,Viral Pneumonia-245.png,PNEUMONIA,Viral Pneumonia,0.04021739959716797,train
covid_classifier\data\raw\Normal\Normal-8550.png,Normal-8550.png,NORMAL,Normal,0.036665916442871094,train
covid_classifier\data\raw\COVID\COVID-796.png,COVID-796.png,COVID-19,COVID,0.03370189666748047,train
covid_classifier\data\raw\Normal\Normal-7906.png,Normal-7906.png,NORMAL,Normal,0.037163734436035156,train
covid_classifier\data\raw\Normal\Normal-5749.png,Normal-5749.png,NORMAL,Normal,0.03869915008544922,train
covid_classifier\data\raw\Normal\Normal-2224.png,Normal-2224.png,NORMAL,Normal,0.035811424255371094,train
covid_classifier\data\raw\Normal\Normal-5077.png,Normal-5077.png,NORMAL,Normal,0.030510902404785156,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-916.png,Viral Pneumonia-916.png,PNEUMONIA,Viral Pneumonia,0.03553962707519531,train
covid_classifier\data\raw\Normal\Normal-9634.png,Normal-9634.png,NORMAL,Normal,0.03632926940917969,train
covid_classifier\data\raw\Normal\Normal-9955.png,Normal-9955.png,NORMAL,Normal,0.03680706024169922,train
covid_classifier\data\raw\Normal\Normal-1197.png,Normal-1197.png,NORMAL,Normal,0.040183067321777344,train
covid_classifier\data\raw\COVID\COVID-1306.png,COVID-1306.png,COVID-19,COVID,0.031291961669921875,train
covid_classifier\data\raw\Normal\Normal-7086.png,Normal-7086.png,NORMAL,Normal,0.03331184387207031,train
covid_classifier\data\raw\COVID\COVID-2597.png,COVID-2597.png,COVID-19,COVID,0.03693389892578125,train
covid_classifier\data\raw\Normal\Normal-4398.png,Normal-4398.png,NORMAL,Normal,0.039623260498046875,train
covid_classifier\data\raw\Normal\Normal-1489.png,Normal-1489.png,NORMAL,Normal,0.03591632843017578,train
covid_classifier\data\raw\Normal\Normal-1561.png,Normal-1561.png,NORMAL,Normal,0.0339508056640625,train
covid_classifier\data\raw\Normal\Normal-4073.png,Normal-4073.png,NORMAL,Normal,0.0292510986328125,train
covid_classifier\data\raw\Normal\Normal-7201.png,Normal-7201.png,NORMAL,Normal,0.03335380554199219,train
covid_classifier\data\raw\Normal\Normal-5596.png,Normal-5596.png,NORMAL,Normal,0.030984878540039062,train
covid_classifier\data\raw\COVID\COVID-3173.png,COVID-3173.png,COVID-19,COVID,0.037034034729003906,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-693.png,Viral Pneumonia-693.png,PNEUMONIA,Viral Pneumonia,0.05009746551513672,train
covid_classifier\data\raw\Normal\Normal-7061.png,Normal-7061.png,NORMAL,Normal,0.03597831726074219,train
covid_classifier\data\raw\Normal\Normal-9864.png,Normal-9864.png,NORMAL,Normal,0.03625965118408203,train
covid_classifier\data\raw\Normal\Normal-9914.png,Normal-9914.png,NORMAL,Normal,0.03884696960449219,train
covid_classifier\data\raw\COVID\COVID-1505.png,COVID-1505.png,COVID-19,COVID,0.035180091857910156,train
covid_classifier\data\raw\Normal\Normal-3373.png,Normal-3373.png,NORMAL,Normal,0.03134727478027344,train
covid_classifier\data\raw\Normal\Normal-160.png,Normal-160.png,NORMAL,Normal,0.04186820983886719,train
covid_classifier\data\raw\Normal\Normal-6951.png,Normal-6951.png,NORMAL,Normal,0.0277862548828125,train
covid_classifier\data\raw\Normal\Normal-4715.png,Normal-4715.png,NORMAL,Normal,0.03466796875,train
covid_classifier\data\raw\COVID\COVID-2791.png,COVID-2791.png,COVID-19,COVID,0.04009819030761719,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-858.png,Viral Pneumonia-858.png,PNEUMONIA,Viral Pneumonia,0.03650379180908203,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1110.png,Viral Pneumonia-1110.png,PNEUMONIA,Viral Pneumonia,0.040076255798339844,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-508.png,Viral Pneumonia-508.png,PNEUMONIA,Viral Pneumonia,0.03505134582519531,train
covid_classifier\data\raw\Normal\Normal-8438.png,Normal-8438.png,NORMAL,Normal,0.03411579132080078,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-136.png,Viral Pneumonia-136.png,PNEUMONIA,Viral Pneumonia,0.036197662353515625,train
covid_classifier\data\raw\Normal\Normal-4268.png,Normal-4268.png,NORMAL,Normal,0.036712646484375,train
covid_classifier\data\raw\Normal\Normal-3775.png,Normal-3775.png,NORMAL,Normal,0.03192138671875,train
covid_classifier\data\raw\Normal\Normal-1472.png,Normal-1472.png,NORMAL,Normal,0.037113189697265625,train
covid_classifier\data\raw\Normal\Normal-6305.png,Normal-6305.png,NORMAL,Normal,0.03244781494140625,train
covid_classifier\data\raw\Normal\Normal-3604.png,Normal-3604.png,NORMAL,Normal,0.036408424377441406,train
covid_classifier\data\raw\Normal\Normal-4371.png,Normal-4371.png,NORMAL,Normal,0.03367137908935547,train
covid_classifier\data\raw\Normal\Normal-7249.png,Normal-7249.png,NORMAL,Normal,0.033576011657714844,train
covid_classifier\data\raw\Normal\Normal-5499.png,Normal-5499.png,NORMAL,Normal,0.035202980041503906,train
covid_classifier\data\raw\COVID\COVID-840.png,COVID-840.png,COVID-19,COVID,0.03047466278076172,train
covid_classifier\data\raw\Normal\Normal-3646.png,Normal-3646.png,NORMAL,Normal,0.03442192077636719,train
covid_classifier\data\raw\Normal\Normal-7382.png,Normal-7382.png,NORMAL,Normal,0.036652565002441406,train
covid_classifier\data\raw\Normal\Normal-932.png,Normal-932.png,NORMAL,Normal,0.03890037536621094,train
covid_classifier\data\raw\Normal\Normal-7605.png,Normal-7605.png,NORMAL,Normal,0.03748607635498047,train
covid_classifier\data\raw\Normal\Normal-4071.png,Normal-4071.png,NORMAL,Normal,0.035999298095703125,train
covid_classifier\data\raw\COVID\COVID-2173.png,COVID-2173.png,COVID-19,COVID,0.035335540771484375,train
covid_classifier\data\raw\COVID\COVID-2434.png,COVID-2434.png,COVID-19,COVID,0.031803131103515625,train
covid_classifier\data\raw\COVID\COVID-3116.png,COVID-3116.png,COVID-19,COVID,0.030611038208007812,train
covid_classifier\data\raw\Normal\Normal-7525.png,Normal-7525.png,NORMAL,Normal,0.038062095642089844,train
covid_classifier\data\raw\Normal\Normal-7686.png,Normal-7686.png,NORMAL,Normal,0.03598308563232422,train
covid_classifier\data\raw\Normal\Normal-1942.png,Normal-1942.png,NORMAL,Normal,0.038852691650390625,train
covid_classifier\data\raw\Normal\Normal-384.png,Normal-384.png,NORMAL,Normal,0.0385589599609375,train
covid_classifier\data\raw\Normal\Normal-10112.png,Normal-10112.png,NORMAL,Normal,0.03236198425292969,train
covid_classifier\data\raw\Normal\Normal-7787.png,Normal-7787.png,NORMAL,Normal,0.034934043884277344,train
covid_classifier\data\raw\Normal\Normal-8396.png,Normal-8396.png,NORMAL,Normal,0.035979270935058594,train
covid_classifier\data\raw\COVID\COVID-2491.png,COVID-2491.png,COVID-19,COVID,0.036492347717285156,train
covid_classifier\data\raw\COVID\COVID-494.png,COVID-494.png,COVID-19,COVID,0.032074928283691406,train
covid_classifier\data\raw\Normal\Normal-4622.png,Normal-4622.png,NORMAL,Normal,0.03648185729980469,train
covid_classifier\data\raw\Normal\Normal-3930.png,Normal-3930.png,NORMAL,Normal,0.03406047821044922,train
covid_classifier\data\raw\COVID\COVID-1321.png,COVID-1321.png,COVID-19,COVID,0.040816307067871094,train
covid_classifier\data\raw\Normal\Normal-6329.png,Normal-6329.png,NORMAL,Normal,0.03620433807373047,train
covid_classifier\data\raw\Normal\Normal-8152.png,Normal-8152.png,NORMAL,Normal,0.037795066833496094,train
covid_classifier\data\raw\COVID\COVID-334.png,COVID-334.png,COVID-19,COVID,0.03300189971923828,train
covid_classifier\data\raw\Normal\Normal-5014.png,Normal-5014.png,NORMAL,Normal,0.03620338439941406,train
covid_classifier\data\raw\Normal\Normal-9844.png,Normal-9844.png,NORMAL,Normal,0.03977394104003906,train
covid_classifier\data\raw\Normal\Normal-8092.png,Normal-8092.png,NORMAL,Normal,0.03720855712890625,train
covid_classifier\data\raw\COVID\COVID-2732.png,COVID-2732.png,COVID-19,COVID,0.030002593994140625,train
covid_classifier\data\raw\Normal\Normal-487.png,Normal-487.png,NORMAL,Normal,0.03789806365966797,train
covid_classifier\data\raw\Normal\Normal-9840.png,Normal-9840.png,NORMAL,Normal,0.036505699157714844,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-381.png,Viral Pneumonia-381.png,PNEUMONIA,Viral Pneumonia,0.03826332092285156,train
covid_classifier\data\raw\Normal\Normal-6758.png,Normal-6758.png,NORMAL,Normal,0.032858848571777344,train
covid_classifier\data\raw\Normal\Normal-7894.png,Normal-7894.png,NORMAL,Normal,0.034935951232910156,train
covid_classifier\data\raw\Normal\Normal-644.png,Normal-644.png,NORMAL,Normal,0.03967761993408203,train
covid_classifier\data\raw\Normal\Normal-2621.png,Normal-2621.png,NORMAL,Normal,0.036423683166503906,train
covid_classifier\data\raw\Normal\Normal-6783.png,Normal-6783.png,NORMAL,Normal,0.03500175476074219,train
covid_classifier\data\raw\Normal\Normal-1690.png,Normal-1690.png,NORMAL,Normal,0.03675365447998047,train
covid_classifier\data\raw\COVID\COVID-1066.png,COVID-1066.png,COVID-19,COVID,0.03367424011230469,train
covid_classifier\data\raw\Normal\Normal-6150.png,Normal-6150.png,NORMAL,Normal,0.03546142578125,train
covid_classifier\data\raw\COVID\COVID-1425.png,COVID-1425.png,COVID-19,COVID,0.029256820678710938,train
covid_classifier\data\raw\Normal\Normal-6754.png,Normal-6754.png,NORMAL,Normal,0.03660392761230469,train
covid_classifier\data\raw\Normal\Normal-9005.png,Normal-9005.png,NORMAL,Normal,0.03371906280517578,train
covid_classifier\data\raw\Normal\Normal-192.png,Normal-192.png,NORMAL,Normal,0.040686607360839844,train
covid_classifier\data\raw\COVID\COVID-3287.png,COVID-3287.png,COVID-19,COVID,0.031188011169433594,train
covid_classifier\data\raw\Normal\Normal-2325.png,Normal-2325.png,NORMAL,Normal,0.03746318817138672,train
covid_classifier\data\raw\Normal\Normal-4586.png,Normal-4586.png,NORMAL,Normal,0.04093170166015625,train
covid_classifier\data\raw\Normal\Normal-1878.png,Normal-1878.png,NORMAL,Normal,0.03709220886230469,train
covid_classifier\data\raw\Normal\Normal-3283.png,Normal-3283.png,NORMAL,Normal,0.03788948059082031,train
covid_classifier\data\raw\Normal\Normal-5584.png,Normal-5584.png,NORMAL,Normal,0.03712654113769531,train
covid_classifier\data\raw\Normal\Normal-420.png,Normal-420.png,NORMAL,Normal,0.04232025146484375,train
covid_classifier\data\raw\Normal\Normal-4517.png,Normal-4517.png,NORMAL,Normal,0.036118507385253906,train
covid_classifier\data\raw\COVID\COVID-900.png,COVID-900.png,COVID-19,COVID,0.03050708770751953,train
covid_classifier\data\raw\Normal\Normal-6909.png,Normal-6909.png,NORMAL,Normal,0.03626823425292969,train
covid_classifier\data\raw\COVID\COVID-2445.png,COVID-2445.png,COVID-19,COVID,0.039910316467285156,train
covid_classifier\data\raw\Normal\Normal-4547.png,Normal-4547.png,NORMAL,Normal,0.036647796630859375,train
covid_classifier\data\raw\COVID\COVID-2211.png,COVID-2211.png,COVID-19,COVID,0.037451744079589844,train
covid_classifier\data\raw\COVID\COVID-600.png,COVID-600.png,COVID-19,COVID,0.03501701354980469,train
covid_classifier\data\raw\Normal\Normal-987.png,Normal-987.png,NORMAL,Normal,0.04133796691894531,train
covid_classifier\data\raw\Normal\Normal-3761.png,Normal-3761.png,NORMAL,Normal,0.03425121307373047,train
covid_classifier\data\raw\Normal\Normal-2216.png,Normal-2216.png,NORMAL,Normal,0.03501701354980469,train
covid_classifier\data\raw\Normal\Normal-3352.png,Normal-3352.png,NORMAL,Normal,0.03531360626220703,train
covid_classifier\data\raw\Normal\Normal-7231.png,Normal-7231.png,NORMAL,Normal,0.03728008270263672,train
covid_classifier\data\raw\Normal\Normal-7171.png,Normal-7171.png,NORMAL,Normal,0.032685279846191406,train
covid_classifier\data\raw\Normal\Normal-263.png,Normal-263.png,NORMAL,Normal,0.04275321960449219,train
covid_classifier\data\raw\Normal\Normal-3800.png,Normal-3800.png,NORMAL,Normal,0.03762626647949219,train
covid_classifier\data\raw\Normal\Normal-315.png,Normal-315.png,NORMAL,Normal,0.03896617889404297,train
covid_classifier\data\raw\Normal\Normal-4729.png,Normal-4729.png,NORMAL,Normal,0.03748798370361328,train
covid_classifier\data\raw\Normal\Normal-2805.png,Normal-2805.png,NORMAL,Normal,0.035811424255371094,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-13.png,Viral Pneumonia-13.png,PNEUMONIA,Viral Pneumonia,0.034684181213378906,train
covid_classifier\data\raw\Normal\Normal-8556.png,Normal-8556.png,NORMAL,Normal,0.036487579345703125,train
covid_classifier\data\raw\Normal\Normal-8429.png,Normal-8429.png,NORMAL,Normal,0.035935401916503906,train
covid_classifier\data\raw\Normal\Normal-1074.png,Normal-1074.png,NORMAL,Normal,0.039379119873046875,train
covid_classifier\data\raw\Normal\Normal-6152.png,Normal-6152.png,NORMAL,Normal,0.03801250457763672,train
covid_classifier\data\raw\Normal\Normal-5025.png,Normal-5025.png,NORMAL,Normal,0.030109405517578125,train
covid_classifier\data\raw\Normal\Normal-7567.png,Normal-7567.png,NORMAL,Normal,0.03459930419921875,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-702.png,Viral Pneumonia-702.png,PNEUMONIA,Viral Pneumonia,0.03842353820800781,train
covid_classifier\data\raw\COVID\COVID-108.png,COVID-108.png,COVID-19,COVID,0.0287933349609375,train
covid_classifier\data\raw\Normal\Normal-8707.png,Normal-8707.png,NORMAL,Normal,0.03703022003173828,train
covid_classifier\data\raw\COVID\COVID-2168.png,COVID-2168.png,COVID-19,COVID,0.035294532775878906,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1116.png,Viral Pneumonia-1116.png,PNEUMONIA,Viral Pneumonia,0.036553382873535156,train
covid_classifier\data\raw\Normal\Normal-824.png,Normal-824.png,NORMAL,Normal,0.04152107238769531,train
covid_classifier\data\raw\Normal\Normal-352.png,Normal-352.png,NORMAL,Normal,0.03742027282714844,train
covid_classifier\data\raw\Normal\Normal-3013.png,Normal-3013.png,NORMAL,Normal,0.029244422912597656,train
covid_classifier\data\raw\Normal\Normal-3941.png,Normal-3941.png,NORMAL,Normal,0.030465126037597656,train
covid_classifier\data\raw\COVID\COVID-916.png,COVID-916.png,COVID-19,COVID,0.03067493438720703,train
covid_classifier\data\raw\Normal\Normal-8009.png,Normal-8009.png,NORMAL,Normal,0.03581523895263672,train
covid_classifier\data\raw\Normal\Normal-1967.png,Normal-1967.png,NORMAL,Normal,0.034931182861328125,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-407.png,Viral Pneumonia-407.png,PNEUMONIA,Viral Pneumonia,0.035587310791015625,train
